QUERY DESCRIPTIONS

Q01 : Total Geometry Total Force Y
GROUP/TYPE:,daoju_Body_0
0.0180402,0
0.0180501,0
0.01806,0
0.0180702,0
0.0180801,0
0.01809,0
0.0181002,0
0.0181101,0
0.01812,0
0.0181302,0
0.0181401,0
0.01815,0
0.0181602,0
0.0181701,0
0.01818,0
0.0181902,0
0.0182001,0
0.01821,0
0.0182202,0
0.0182301,0
0.01824,0
0.0182502,0
0.0182601,0
0.01827,0
0.0182802,0
0.0182901,0
0.0183,0
0.0183102,0
0.0183201,0
0.01833,0
0.0183402,0
0.0183501,0
0.01836,0
0.0183702,0
0.0183801,0
0.01839,0
0.0184002,0
0.0184101,0
0.01842,0
0.0184302,0
0.0184401,0
0.01845,0
0.0184602,0
0.0184701,0
0.01848,0
0.0184902,0
0.0185001,0
0.01851,0
0.0185202,0
0.0185301,0
0.01854,0
0.0185502,0
0.0185601,0
0.01857,0
0.0185802,0
0.0185901,0
0.0186,0
0.0186102,0
0.0186201,0
0.01863,0
0.0186402,0
0.0186501,0
0.01866,0
0.0186702,0
0.0186801,0
0.01869,0
0.0187002,0
0.0187101,0
0.01872,0
0.0187302,0
0.0187401,0
0.01875,0
0.0187602,0
0.0187701,0
0.01878,0
0.0187902,0
0.0188001,0
0.01881,0
0.0188202,0
0.0188301,0
0.01884,0
0.0188502,0
0.0188601,0
0.01887,0
0.0188802,0
0.0188901,0
0.0189,0
0.0189102,0
0.0189201,0
0.01893,0
0.0189402,0
0.0189501,0
0.01896,0
0.0189702,0
0.0189801,0
0.01899,0
0.0190002,0
0.0190101,0
0.01902,0
0.0190302,0
0.0190401,0
0.01905,0
0.0190602,0
0.0190701,0
0.01908,0
0.0190902,0
0.0191001,0
0.01911,0
0.0191202,0
0.0191301,0
0.01914,0
0.0191502,0
0.0191601,0
0.01917,0
0.0191802,0
0.0191901,0
0.0192,0
0.0192102,0
0.0192201,0
0.01923,0
0.0192402,0
0.0192501,0
0.01926,0
0.0192702,0
0.0192801,0
0.01929,0
0.0193002,0
0.0193101,0
0.01932,0
0.0193302,0
0.0193401,0
0.01935,0
0.0193602,0
0.0193701,0
0.01938,0
0.0193902,0
0.0194001,0
0.01941,0
0.0194202,0
0.0194301,0
0.01944,0
0.0194502,0
0.0194601,0
0.01947,0
0.0194802,0
0.0194901,0
0.0195,0
0.0195102,0
0.0195201,0
0.01953,0
0.0195402,0
0.0195501,0
0.01956,0
0.0195702,0
0.0195801,0
0.01959,0
0.0196002,0
0.0196101,0
0.01962,0
0.0196302,0
0.0196401,0
0.01965,0
0.0196602,0
0.0196701,0
0.01968,0
0.0196902,0
0.0197001,0
0.01971,0
0.0197202,0
0.0197301,0
0.01974,0
0.0197502,0
0.0197601,0
0.01977,0
0.0197802,0
0.0197901,0
0.0198,0
0.0198102,0
0.0198201,0
0.01983,0
0.0198402,0
0.0198501,0
0.01986,0
0.0198702,0
0.0198801,0
0.01989,0
0.0199002,0
0.0199101,0
0.01992,0
0.0199302,0
0.0199401,0
0.01995,0
0.0199602,0
0.0199701,0
0.01998,0
0.0199902,0
0.0200001,0
0.02001,0
0.0200202,0
0.0200301,0
0.02004,0
0.0200502,0
0.0200601,0
0.02007,0
0.0200802,0
0.0200901,0
0.0201,0
0.0201102,0
0.0201201,0
0.02013,0
0.0201402,0
0.0201501,0
0.02016,0
0.0201702,0
0.0201801,0
0.02019,0
0.0202002,0
0.0202101,0
0.02022,0
0.0202302,0
0.0202401,0
0.02025,0
0.0202602,0
0.0202701,0
0.02028,0
0.0202902,0
0.0203001,0
0.02031,0
0.0203202,0
0.0203301,0
0.02034,0
0.0203502,0
0.0203601,0
0.02037,0
0.0203802,0
0.0203901,0
0.0204,0
0.0204102,0
0.0204201,0
0.02043,0
0.0204402,0
0.0204501,0
0.02046,0
0.0204702,0
0.0204801,0
0.02049,0
0.0205002,0
0.0205101,0
0.02052,0
0.0205302,0
0.0205401,0
0.02055,0
0.0205602,0
0.0205701,0
0.02058,0
0.0205902,0
0.0206001,0
0.02061,0
0.0206202,0
0.0206301,0
0.02064,0
0.0206502,0
0.0206601,0
0.02067,0
0.0206802,0
0.0206901,0
0.0207,0
0.0207102,0
0.0207201,0
0.02073,0
0.0207402,0
0.0207501,0
0.02076,0
0.0207702,0
0.0207801,0
0.02079,0
0.0208002,0
0.0208101,0
0.02082,0
0.0208302,0
0.0208401,0
0.02085,0
0.0208602,0
0.0208701,0
0.02088,0
0.0208902,0
0.0209001,0
0.02091,0
0.0209202,0
0.0209301,0
0.02094,0
0.0209502,0
0.0209601,0
0.02097,0
0.0209802,0
0.0209901,0
0.021,0
0.0210102,0
0.0210201,0
0.02103,0
0.0210402,0
0.0210501,0
0.02106,0
0.0210702,0
0.0210801,0
0.02109,0
0.0211002,0
0.0211101,0
0.02112,0
0.0211302,0
0.0211401,0
0.02115,0
0.0211602,0
0.0211701,0
0.02118,0
0.0211902,0
0.0212001,0
0.02121,0
0.0212202,0
0.0212301,0
0.02124,0
0.0212502,0
0.0212601,0
0.02127,0
0.0212802,0
0.0212901,0
0.0213,0
0.0213102,0
0.0213201,0
0.02133,0
0.0213402,0
0.0213501,0
0.02136,0
0.0213702,0
0.0213801,0
0.02139,0
0.0214002,0
0.0214101,0
0.02142,0
0.0214302,0
0.0214401,0
0.02145,0
0.0214602,0
0.0214701,0
0.02148,0
0.0214902,0
0.0215001,0
0.02151,0
0.0215202,0
0.0215301,0
0.02154,0
0.0215502,0
0.0215601,0
0.02157,0
0.0215802,0
0.0215901,0
0.0216,0
0.0216102,0
0.0216201,0
0.02163,0
0.0216402,0
0.0216501,0
0.02166,0
0.0216702,0
0.0216801,0
0.02169,0
0.0217002,0
0.0217101,0
0.02172,0
0.0217302,0
0.0217401,0
0.02175,0
0.0217602,0
0.0217701,0
0.02178,0
0.0217902,0
0.0218001,0
0.02181,0
0.0218202,0
0.0218301,0
0.02184,0
0.0218502,0
0.0218601,0
0.02187,0
0.0218802,0
0.0218901,0
0.0219,0
0.0219102,0
0.0219201,0
0.02193,0
0.0219402,0
0.0219501,0
0.02196,0
0.0219702,0
0.0219801,0
0.02199,0
0.0220002,0
0.0220101,0
0.02202,0
0.0220302,0
0.0220401,0
0.02205,0
0.0220602,0
0.0220701,0
0.02208,0
0.0220902,0
0.0221001,0
0.02211,0
0.0221202,0
0.0221301,0
0.02214,0
0.0221502,0
0.0221601,0
0.02217,0
0.0221802,0
0.0221901,0
0.0222,0
0.0222102,0
0.0222201,0
0.02223,0
0.0222402,0
0.0222501,0
0.02226,0
0.0222702,0
0.0222801,0
0.02229,0
0.0223002,0
0.0223101,0
0.02232,0
0.0223302,0
0.0223401,0
0.02235,0
0.0223602,0
0.0223701,0
0.02238,0
0.0223902,0
0.0224001,0
0.02241,0
0.0224202,0
0.0224301,0
0.02244,0
0.0224502,0
0.0224601,0
0.02247,0
0.0224802,0
0.0224901,0
0.0225,0
0.0225102,0
0.0225201,0
0.02253,0
0.0225402,0
0.0225501,0
0.02256,0
0.0225702,0
0.0225801,0
0.02259,0
0.0226002,0
0.0226101,0
0.02262,0
0.0226302,0
0.0226401,0
0.02265,0
0.0226602,0
0.0226701,0
0.02268,0
0.0226902,0
0.0227001,0
0.02271,0
0.0227202,0
0.0227301,0
0.02274,0
0.0227502,0
0.0227601,0
0.02277,0
0.0227802,0
0.0227901,0
0.0228,0
0.0228102,0
0.0228201,0
0.02283,0
0.0228402,0
0.0228501,0
0.02286,0
0.0228702,0
0.0228801,0
0.02289,0
0.0229002,0
0.0229101,0
0.02292,0
0.0229302,0
0.0229401,0
0.02295,0
0.0229602,0
0.0229701,0
0.02298,0
0.0229902,0
0.0230001,0
0.02301,0
0.0230202,0
0.0230301,0
0.02304,0
0.0230502,0
0.0230601,0
0.02307,0
0.0230802,0
0.0230901,0
0.0231,0
0.0231102,0
0.0231201,0
0.02313,0
0.0231402,0
0.0231501,0
0.02316,0
0.0231702,0
0.0231801,0
0.02319,0
0.0232002,0
0.0232101,0
0.02322,0
0.0232302,0
0.0232401,0
0.02325,0
0.0232602,0
0.0232701,0
0.02328,0
0.0232902,0
0.0233001,0
0.02331,0
0.0233202,0
0.0233301,0
0.02334,0
0.0233502,0
0.0233601,0
0.02337,0
0.0233802,0
0.0233901,0
0.0234,0
0.0234102,0
0.0234201,0
0.02343,0
0.0234402,0
0.0234501,0
0.02346,0
0.0234702,0
0.0234801,0
0.02349,0
0.0235002,0
0.0235101,0
0.02352,0
0.0235302,0
0.0235401,0
0.02355,0
0.0235602,0
0.0235701,0
0.02358,0
0.0235902,0
0.0236001,0
0.02361,0
0.0236202,0
0.0236301,0
0.02364,0
0.0236502,0
0.0236601,0
0.02367,0
0.0236802,0
0.0236901,0
0.0237,0
0.0237102,0
0.0237201,0
0.02373,0
0.0237402,0
0.0237501,0
0.02376,0
0.0237702,0
0.0237801,0
0.02379,0
0.0238002,0
0.0238101,0
0.02382,0
0.0238302,0
0.0238401,0
0.02385,0
0.0238602,0
0.0238701,0
0.02388,0
0.0238902,0
0.0239001,0
0.02391,0
0.0239202,0
0.0239301,0
0.02394,0
0.0239502,0
0.0239601,0
0.02397,0
0.0239802,0
0.0239901,0
0.024,0
0.0240102,0
0.0240201,0
0.02403,0
0.0240402,0
0.0240501,0
0.02406,0
0.0240702,0
0.0240801,0
0.02409,0
0.0241002,0
0.0241101,0
0.02412,0
0.0241302,0
0.0241401,0
0.02415,0
0.0241602,0
0.0241701,0
0.02418,0
0.0241902,0
0.0242001,0
0.02421,0
0.0242202,0
0.0242301,0
0.02424,0
0.0242502,0
0.0242601,0
0.02427,0
0.0242802,0
0.0242901,0
0.0243,0
0.0243102,0
0.0243201,0
0.02433,0
0.0243402,0
0.0243501,0
0.02436,0
0.0243702,0
0.0243801,0
0.02439,0
0.0244002,0
0.0244101,0
0.02442,0
0.0244302,0
0.0244401,0
0.02445,0
0.0244602,0
0.0244701,0
0.02448,0
0.0244902,0
0.0245001,0
0.02451,0
0.0245202,0
0.0245301,0
0.02454,0
0.0245502,0
0.0245601,0
0.02457,0
0.0245802,0
0.0245901,0
0.0246,0
0.0246102,0
0.0246201,0
0.02463,0
0.0246402,0
0.0246501,0
0.02466,0
0.0246702,0
0.0246801,0
0.02469,0
0.0247002,0
0.0247101,0
0.02472,0
0.0247302,0
0.0247401,0
0.02475,0
0.0247602,0
0.0247701,0
0.02478,0
0.0247902,0
0.0248001,0
0.02481,0
0.0248202,0
0.0248301,0
0.02484,0
0.0248502,0
0.0248601,0
0.02487,0
0.0248802,0
0.0248901,0
0.0249,0
0.0249102,0
0.0249201,0
0.02493,0
0.0249402,0
0.0249501,0
0.02496,0
0.0249702,0
0.0249801,0
0.02499,0
0.0250002,0
0.0250101,0
0.02502,0
0.0250302,0
0.0250401,0
0.02505,0
0.0250602,0
0.0250701,0
0.02508,0
0.0250902,0
0.0251001,0
0.02511,0
0.0251202,0
0.0251301,0
0.02514,0
0.0251502,0
0.0251601,0
0.02517,0
0.0251802,0
0.0251901,0
0.0252,0
0.0252102,0
0.0252201,0
0.02523,0
0.0252402,0
0.0252501,0
0.02526,0
0.0252702,0
0.0252801,0
0.02529,0
0.0253002,0
0.0253101,0
0.02532,0
0.0253302,0
0.0253401,0
0.02535,0
0.0253602,0
0.0253701,0
0.02538,0
0.0253902,0
0.0254001,0
0.02541,0
0.0254202,0
0.0254301,0
0.02544,0
0.0254502,0
0.0254601,0
0.02547,0
0.0254802,0
0.0254901,0
0.0255,0
0.0255102,0
0.0255201,0
0.02553,0
0.0255402,0
0.0255501,0
0.02556,0
0.0255702,0
0.0255801,0
0.02559,0
0.0256002,0
0.0256101,0
0.02562,0
0.0256302,0
0.0256401,0
0.02565,0
0.0256602,0
0.0256701,0
0.02568,0
0.0256902,0
0.0257001,0
0.02571,0
0.0257202,0
0.0257301,0
0.02574,0
0.0257502,0
0.0257601,0
0.02577,0
0.0257802,0
0.0257901,0
0.0258,0
0.0258102,0
0.0258201,0
0.02583,0
0.0258402,0
0.0258501,0
0.02586,0
0.0258702,0
0.0258801,0
0.02589,0
0.0259002,0
0.0259101,0
0.02592,0
0.0259302,0
0.0259401,0
0.02595,0
0.0259602,0
0.0259701,0
0.02598,0
0.0259902,0
0.0260001,0
0.02601,0
0.0260202,0
0.0260301,0
0.02604,0
0.0260502,0
0.0260601,0
0.02607,0
0.0260802,0
0.0260901,0
0.0261,0
0.0261102,0
0.0261201,0
0.02613,0
0.0261402,0
0.0261501,0
0.02616,0
0.0261702,0
0.0261801,0
0.02619,0
0.0262002,0
0.0262101,0
0.02622,0
0.0262302,0
0.0262401,0
0.02625,0
0.0262602,0
0.0262701,0
0.02628,0
0.0262902,0
0.0263001,0
0.02631,0
0.0263202,0
0.0263301,0
0.02634,0
0.0263502,0
0.0263601,0
0.02637,0
0.0263802,0
0.0263901,0
0.0264,0
0.0264102,0
0.0264201,0
0.02643,0
0.0264402,0
0.0264501,0
0.02646,0
0.0264702,0
0.0264801,0
0.02649,0
0.0265002,0
0.0265101,0
0.02652,0
0.0265302,0
0.0265401,0
0.02655,0
0.0265602,0
0.0265701,0
0.02658,0
0.0265902,0
0.0266001,0
0.02661,0
0.0266202,0
0.0266301,0
0.02664,0
0.0266502,0
0.0266601,0
0.02667,0
0.0266802,0
0.0266901,0
0.0267,0
0.0267102,0
0.0267201,0
0.02673,0
0.0267402,0
0.0267501,0
0.02676,0
0.0267702,0
0.0267801,0
0.02679,0
0.0268002,0
0.0268101,0
0.02682,0
0.0268302,0
0.0268401,0
0.02685,0
0.0268602,0
0.0268701,0
0.02688,0
0.0268902,0
0.0269001,0
0.02691,0
0.0269202,0
0.0269301,0
0.02694,0
0.0269502,0
0.0269601,0
0.02697,0
0.0269802,0
0.0269901,0
0.027,0
0.0270102,0
0.0270201,0
0.02703,0
0.0270402,0
0.0270501,0
0.02706,0
0.0270702,0
0.0270801,0
0.02709,0
0.0271002,0
0.0271101,0
0.02712,0
0.0271302,0
0.0271401,0
0.02715,0
0.0271602,0
0.0271701,0
0.02718,0
0.0271902,0
0.0272001,0
0.02721,0
0.0272202,0
0.0272301,0
0.02724,0
0.0272502,0
0.0272601,0
0.02727,0
0.0272802,0
0.0272901,0
0.0273,0
0.0273102,0
0.0273201,0
0.02733,0
0.0273402,0
0.0273501,0
0.02736,0
0.0273702,0
0.0273801,0
0.02739,0
0.0274002,0
0.0274101,0
0.02742,0
0.0274302,0
0.0274401,0
0.02745,0
0.0274602,0
0.0274701,0
0.02748,0
0.0274902,0
0.0275001,0
0.02751,0
0.0275202,0
0.0275301,0
0.02754,0
0.0275502,0
0.0275601,0
0.02757,0
0.0275802,0
0.0275901,0
0.0276,0
0.0276102,0
0.0276201,0
0.02763,0
0.0276402,0
0.0276501,0
0.02766,0
0.0276702,0
0.0276801,0
0.02769,0
0.0277002,0
0.0277101,0
0.02772,0
0.0277302,0
0.0277401,0
0.02775,0
0.0277602,0
0.0277701,0
0.02778,0
0.0277902,0
0.0278001,0
0.02781,0
0.0278202,0
0.0278301,0
0.02784,0
0.0278502,0
0.0278601,0
0.02787,0
0.0278802,0
0.0278901,0
0.0279,0
0.0279102,0
0.0279201,0
0.02793,0
0.0279402,0
0.0279501,0
0.02796,0
0.0279702,0
0.0279801,0
0.02799,0
0.0280002,0
0.0280101,0
0.02802,0
0.0280302,0
0.0280401,0
0.02805,0
0.0280602,0
0.0280701,0
0.02808,0
0.0280902,0
0.0281001,0
0.02811,0
0.0281202,0
0.0281301,0
0.02814,0
0.0281502,0
0.0281601,0
0.02817,0
0.0281802,0
0.0281901,0
0.0282,0
0.0282102,0
0.0282201,0
0.02823,0
0.0282402,0
0.0282501,0
0.02826,0
0.0282702,0
0.0282801,0
0.02829,0
0.0283002,0
0.0283101,0
0.02832,0
0.0283302,0
0.0283401,0
0.02835,0
0.0283602,0
0.0283701,0
0.02838,0
0.0283902,0
0.0284001,0
0.02841,0
0.0284202,0
0.0284301,0
0.02844,0
0.0284502,0
0.0284601,0
0.02847,0
0.0284802,0
0.0284901,0
0.0285,0
0.0285102,0
0.0285201,0
0.02853,0
0.0285402,0
0.0285501,0
0.02856,0
0.0285702,0
0.0285801,0
0.02859,0
0.0286002,0
0.0286101,0
0.02862,0
0.0286302,0
0.0286401,0
0.02865,0
0.0286602,0
0.0286701,0
0.02868,0
0.0286902,0
0.0287001,0
0.02871,0
0.0287202,0
0.0287301,0
0.02874,0
0.0287502,0
0.0287601,0
0.02877,0
0.0287802,0
0.0287901,0
0.0288,0
0.0288102,0
0.0288201,0
0.02883,0
0.0288402,0
0.0288501,0
0.02886,0
0.0288702,0
0.0288801,0
0.02889,0
0.0289002,0
0.0289101,0
0.02892,0
0.0289302,0
0.0289401,0
0.02895,0
0.0289602,0
0.0289701,0
0.02898,0
0.0289902,0
0.0290001,0
0.02901,0
0.0290202,0
0.0290301,0
0.02904,0
0.0290502,0
0.0290601,0
0.02907,0
0.0290802,0
0.0290901,0
0.0291,0
0.0291102,0
0.0291201,0
0.02913,0
0.0291402,0
0.0291501,0
0.02916,0
0.0291702,0
0.0291801,0
0.02919,0
0.0292002,0
0.0292101,0
0.02922,0
0.0292302,0
0.0292401,0
0.02925,0
0.0292602,0
0.0292701,0
0.02928,0
0.0292902,0
0.0293001,0
0.02931,0
0.0293202,0
0.0293301,0
0.02934,0
0.0293502,0
0.0293601,0
0.02937,0
0.0293802,0
0.0293901,0
0.0294,0
0.0294102,0
0.0294201,0
0.02943,0
0.0294402,0
0.0294501,0
0.02946,0
0.0294702,0
0.0294801,0
0.02949,0
0.0295002,0
0.0295101,0
0.02952,0
0.0295302,0
0.0295401,0
0.02955,0
0.0295602,0
0.0295701,0
0.02958,0
0.0295902,0
0.0296001,0
0.02961,0
0.0296202,0
0.0296301,0
0.02964,0
0.0296502,0
0.0296601,0
0.02967,0
0.0296802,0
0.0296901,0
0.0297,0
0.0297102,0
0.0297201,0
0.02973,0
0.0297402,0
0.0297501,0
0.02976,0
0.0297702,0
0.0297801,0
0.02979,0
0.0298002,0
0.0298101,0
0.02982,0
0.0298302,0
0.0298401,0
0.02985,0
0.0298602,0
0.0298701,0
0.02988,0
0.0298902,0
0.0299001,0
0.02991,0
0.0299202,0
0.0299301,0
0.02994,0
0.0299502,0
0.0299601,0
0.02997,0
0.0299802,0
0.0299901,0
0.03,0
0.0300102,0
0.0300201,0
0.03003,0
0.0300402,0
0.0300501,0
0.03006,0
0.0300702,0
0.0300801,0
0.03009,0
0.0301002,0
0.0301101,0
0.03012,0
0.0301302,0
0.0301401,0
0.03015,0
0.0301602,0
0.0301701,0
0.03018,0
0.0301902,0
0.0302001,0
0.03021,0
0.0302202,0
0.0302301,0
0.03024,0
0.0302502,0
0.0302601,0
0.03027,0
0.0302802,0
0.0302901,0
0.0303,0
0.0303102,0
0.0303201,0
0.03033,0
0.0303402,0
0.0303501,0
0.03036,0
0.0303702,0
0.0303801,0
0.03039,0
0.0304002,0
0.0304101,0
0.03042,0
0.0304302,0
0.0304401,0
0.03045,0
0.0304602,0
0.0304701,0
0.03048,0
0.0304902,0
0.0305001,0
0.03051,0
0.0305202,0
0.0305301,0
0.03054,0
0.0305502,0
0.0305601,0
0.03057,0
0.0305802,0
0.0305901,0
0.0306,0
0.0306102,0
0.0306201,0
0.03063,0
0.0306402,0
0.0306501,0
0.03066,0
0.0306702,0
0.0306801,0
0.03069,0
0.0307002,0
0.0307101,0
0.03072,0
0.0307302,0
0.0307401,0
0.03075,0
0.0307602,0
0.0307701,0
0.03078,0
0.0307902,0
0.0308001,0
0.03081,0
0.0308202,0
0.0308301,0
0.03084,0
0.0308502,0
0.0308601,0
0.03087,0
0.0308802,0
0.0308901,0
0.0309,0
0.0309102,0
0.0309201,0
0.03093,0
0.0309402,0
0.0309501,0
0.03096,0
0.0309702,0
0.0309801,0
0.03099,0
0.0310002,0
0.0310101,0
0.03102,0
0.0310302,0
0.0310401,0
0.03105,0
0.0310602,0
0.0310701,0
0.03108,0
0.0310902,0
0.0311001,0
0.03111,0
0.0311202,0
0.0311301,0
0.03114,0
0.0311502,0
0.0311601,0
0.03117,0
0.0311802,0
0.0311901,0
0.0312,0
0.0312102,0
0.0312201,0
0.03123,0
0.0312402,0
0.0312501,0
0.03126,0
0.0312702,0
0.0312801,0
0.03129,0
0.0313002,0
0.0313101,0
0.03132,0
0.0313302,0
0.0313401,0
0.03135,0
0.0313602,0
0.0313701,0
0.03138,0
0.0313902,0
0.0314001,0
0.03141,0
0.0314202,0
0.0314301,0
0.03144,0
0.0314502,0
0.0314601,0
0.03147,0
0.0314802,0
0.0314901,0
0.0315,0
0.0315102,0
0.0315201,0
0.03153,0
0.0315402,0
0.0315501,0
0.03156,0
0.0315702,0
0.0315801,0
0.03159,0
0.0316002,0
0.0316101,0
0.03162,0
0.0316302,0
0.0316401,0
0.03165,0
0.0316602,0
0.0316701,0
0.03168,0
0.0316902,0
0.0317001,0
0.03171,0
0.0317202,0
0.0317301,0
0.03174,0
0.0317502,0
0.0317601,0
0.03177,0
0.0317802,0
0.0317901,0
0.0318,0
0.0318102,0
0.0318201,0
0.03183,0
0.0318402,0
0.0318501,0
0.03186,0
0.0318702,0
0.0318801,0
0.03189,0
0.0319002,0
0.0319101,0
0.03192,0
0.0319302,0
0.0319401,0
0.03195,0
0.0319602,0
0.0319701,0
0.03198,0
0.0319902,0
0.0320001,0
0.03201,0
0.0320202,0
0.0320301,0
0.03204,0
0.0320502,0
0.0320601,0
0.03207,0
0.0320802,0
0.0320901,0
0.0321,0
0.0321102,0
0.0321201,0
0.03213,0
0.0321402,0
0.0321501,0
0.03216,0
0.0321702,0
0.0321801,0
0.03219,0
0.0322002,0
0.0322101,0
0.03222,0
0.0322302,0
0.0322401,0
0.03225,0
0.0322602,0
0.0322701,0
0.03228,0
0.0322902,0
0.0323001,0
0.03231,0
0.0323202,0
0.0323301,0
0.03234,0
0.0323502,0
0.0323601,0
0.03237,0
0.0323802,0
0.0323901,0
0.0324,0
0.0324102,0
0.0324201,0
0.03243,0
0.0324402,0
0.0324501,0
0.03246,0
0.0324702,0
0.0324801,0
0.03249,0
0.0325002,0
0.0325101,0
0.03252,0
0.0325302,0
0.0325401,0
0.03255,0
0.0325602,0
0.0325701,0
0.03258,0
0.0325902,0
0.0326001,0
0.03261,0
0.0326202,0
0.0326301,0
0.03264,0
0.0326502,0
0.0326601,0
0.03267,0
0.0326802,0
0.0326901,0
0.0327,0
0.0327102,0
0.0327201,0
0.03273,0
0.0327402,0
0.0327501,0
0.03276,0
0.0327702,0
0.0327801,0
0.03279,0
0.0328002,0
0.0328101,0
0.03282,0
0.0328302,0
0.0328401,0
0.03285,0
0.0328602,0
0.0328701,0
0.03288,0
0.0328902,0
0.0329001,0
0.03291,0
0.0329202,0
0.0329301,0
0.03294,0
0.0329502,0
0.0329601,0
0.03297,0
0.0329802,0
0.0329901,0
0.033,0
0.0330102,0
0.0330201,0
0.03303,0
0.0330402,0
0.0330501,0
0.03306,0
0.0330702,0
0.0330801,0
0.03309,0
0.0331002,0
0.0331101,0
0.03312,0
0.0331302,0
0.0331401,0
0.03315,0
0.0331602,0
0.0331701,0
0.03318,0
0.0331902,0
0.0332001,0
0.03321,0
0.0332202,0
0.0332301,0
0.03324,0
0.0332502,0
0.0332601,0
0.03327,0
0.0332802,0
0.0332901,0
0.0333,0
0.0333102,0
0.0333201,0
0.03333,0
0.0333402,0
0.0333501,0
0.03336,0
0.0333702,0
0.0333801,0
0.03339,0
0.0334002,0
0.0334101,0
0.03342,0
0.0334302,0
0.0334401,0
0.03345,0
0.0334602,0
0.0334701,0
0.03348,0
0.0334902,0
0.0335001,0
0.03351,0
0.0335202,0
0.0335301,0
0.03354,0
0.0335502,0
0.0335601,0
0.03357,0
0.0335802,0
0.0335901,0
0.0336,0
0.0336102,0
0.0336201,0
0.03363,0
0.0336402,0
0.0336501,0
0.03366,0
0.0336702,0
0.0336801,0
0.03369,0
0.0337002,0
0.0337101,0
0.03372,0
0.0337302,0
0.0337401,0
0.03375,0
0.0337602,0
0.0337701,0
0.03378,0
0.0337902,0
0.0338001,0
0.03381,0
0.0338202,0
0.0338301,0
0.03384,0
0.0338502,0
0.0338601,0
0.03387,0
0.0338802,0
0.0338901,0
0.0339,0
0.0339102,0
0.0339201,0
0.03393,0
0.0339402,0
0.0339501,0
0.03396,0
0.0339702,0
0.0339801,0
0.03399,0
0.0340002,0
0.0340101,0
0.03402,0
0.0340302,0
0.0340401,0
0.03405,0
0.0340602,0
0.0340701,0
0.03408,0
0.0340902,0
0.0341001,0
0.03411,0
0.0341202,0
0.0341301,0
0.03414,0
0.0341502,0
0.0341601,0
0.03417,0
0.0341802,0
0.0341901,0
0.0342,0
0.0342102,0
0.0342201,0
0.03423,0
0.0342402,0
0.0342501,0
0.03426,0
0.0342702,0
0.0342801,0
0.03429,0
0.0343002,0
0.0343101,0
0.03432,0
0.0343302,0
0.0343401,0
0.03435,0
0.0343602,0
0.0343701,0
0.03438,0
0.0343902,0
0.0344001,0
0.03441,0
0.0344202,0
0.0344301,0
0.03444,0
0.0344502,0
0.0344601,0
0.03447,0
0.0344802,0
0.0344901,0
0.0345,0
0.0345102,0
0.0345201,0
0.03453,0
0.0345402,0
0.0345501,0
0.03456,0
0.0345702,0
0.0345801,0
0.03459,0
0.0346002,0
0.0346101,0
0.03462,0
0.0346302,0
0.0346401,0
0.03465,0
0.0346602,0
0.0346701,0
0.03468,0
0.0346902,0
0.0347001,0
0.03471,0
0.0347202,0
0.0347301,0
0.03474,0
0.0347502,0
0.0347601,0
0.03477,0
0.0347802,0
0.0347901,0
0.0348,0
0.0348102,0
0.0348201,0
0.03483,0
0.0348402,0
0.0348501,0
0.03486,0
0.0348702,0
0.0348801,0
0.03489,0
0.0349002,0
0.0349101,0
0.03492,0
0.0349302,0
0.0349401,0
0.03495,0
0.0349602,0
0.0349701,0
0.03498,0
0.0349902,0
0.0350001,0
0.03501,0
0.0350202,0
0.0350301,0
0.03504,0
0.0350502,0
0.0350601,0
0.03507,0
0.0350802,0
0.0350901,0
0.0351,0
0.0351102,0
0.0351201,0
0.03513,0
0.0351402,0
0.0351501,0
0.03516,0
0.0351702,0
0.0351801,0
0.03519,0
0.0352002,0
0.0352101,0
0.03522,0
0.0352302,0
0.0352401,0
0.03525,0
0.0352602,0
0.0352701,0
0.03528,0
0.0352902,0
0.0353001,0
0.03531,0
0.0353202,0
0.0353301,0
0.03534,0
0.0353502,0
0.0353601,0
0.03537,0
0.0353802,0
0.0353901,0
0.0354,0
0.0354102,0
0.0354201,0
0.03543,0
0.0354402,0
0.0354501,0
0.03546,0
0.0354702,0
0.0354801,0
0.03549,0
0.0355002,0
0.0355101,0
0.03552,0
0.0355302,0
0.0355401,0
0.03555,0
0.0355602,0
0.0355701,0
0.03558,0
0.0355902,0
0.0356001,0
0.03561,0
0.0356202,0
0.0356301,0
0.03564,0
0.0356502,0
0.0356601,0
0.03567,0
0.0356802,0
0.0356901,0
0.0357,0
0.0357102,0
0.0357201,0
0.03573,0
0.0357402,0
0.0357501,0
0.03576,0
0.0357702,0
0.0357801,0
0.03579,0
0.0358002,0
0.0358101,0
0.03582,0
0.0358302,0
0.0358401,0
0.03585,0
0.0358602,0
0.0358701,0
0.03588,0
0.0358902,0
0.0359001,0
0.03591,0
0.0359202,0
0.0359301,0
0.03594,0
0.0359502,0
0.0359601,0
0.03597,0
0.0359802,0
0.0359901,0
0.036,0
0.0360102,0
0.0360201,0
0.03603,0
0.0360402,0
0.0360501,0
0.03606,0
0.0360702,0
0.0360801,0
0.03609,0
0.0361002,0
0.0361101,0
0.03612,0
0.0361302,0
0.0361401,0
0.03615,0
0.0361602,0
0.0361701,0
0.03618,0
0.0361902,0
0.0362001,0
0.03621,0
0.0362202,0
